order_id,order_date,customer_id,customer_type,product_name,category,unit_price,quantity,revenue,channel,device,region,returned,return_reason,month,month_name,week,weekday,is_returned
ORD-7854,2025-03-06,CUST-1328,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Desktop,Midwest,No,,3,March,10,Thursday,False
ORD-6722,2025-02-24,CUST-1604,New,Woven Market Tote,Accessories,18.0,1,18.0,Referral,Desktop,Southeast,No,,2,February,9,Monday,False
ORD-3491,2025-01-25,CUST-0692,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Midwest,No,,1,January,4,Saturday,False
ORD-8532,2025-03-12,CUST-0656,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Referral,Desktop,Midwest,Yes,Defective,3,March,11,Wednesday,True
ORD-3954,2025-01-30,CUST-2025,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Mobile,Midwest,No,,1,January,5,Thursday,False
ORD-2985,2025-01-20,CUST-2099,New,Ribbed Beanie,Apparel,22.0,1,22.0,Email,Mobile,West,No,,1,January,4,Monday,False
ORD-3389,2025-01-24,CUST-0930,New,Leather Card Wallet,Accessories,25.0,1,25.0,Referral,Mobile,Northeast,No,,1,January,4,Friday,False
ORD-2694,2025-01-17,CUST-1768,New,Leather Card Wallet,Accessories,25.0,1,25.0,Direct,Mobile,Southwest,No,,1,January,3,Friday,False
ORD-4700,2025-02-06,CUST-0599,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Paid Social,Desktop,Northeast,No,,2,February,6,Thursday,False
ORD-9873,2025-03-24,CUST-1580,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,3,48.0,Organic Search,Desktop,Northeast,No,,3,March,13,Monday,False
ORD-10040,2025-03-25,CUST-0272,Returning,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Organic Search,Mobile,Midwest,No,,3,March,13,Tuesday,False
ORD-7689,2025-03-05,CUST-2292,New,Canvas Weekender Bag,Accessories,59.99,3,179.97,Direct,Mobile,Northeast,No,,3,March,10,Wednesday,False
ORD-2715,2025-01-17,CUST-0687,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Paid Social,Mobile,Northeast,No,,1,January,3,Friday,False
ORD-9284,2025-03-19,CUST-0893,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Paid Social,Mobile,Northeast,No,,3,March,12,Wednesday,False
ORD-5553,2025-02-13,CUST-1468,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Direct,Desktop,West,No,,2,February,7,Thursday,False
ORD-8979,2025-03-16,CUST-2122,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,West,No,,3,March,11,Sunday,False
ORD-2839,2025-01-19,CUST-0471,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Southeast,No,,1,January,3,Sunday,False
ORD-4118,2025-01-31,CUST-2103,New,Canvas Weekender Bag,Accessories,59.99,3,179.97,Organic Search,Desktop,Southwest,No,,1,January,5,Friday,False
ORD-7846,2025-03-06,CUST-0026,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Referral,Desktop,Southwest,No,,3,March,10,Thursday,False
ORD-8975,2025-03-16,CUST-1293,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Mobile,Northeast,No,,3,March,11,Sunday,False
ORD-4157,2025-01-31,CUST-0819,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Desktop,Northeast,No,,1,January,5,Friday,False
ORD-1992,2025-01-10,CUST-0656,Returning,French Press Mug,Home & Kitchen,20.0,3,60.0,Paid Social,Mobile,Southeast,No,,1,January,2,Friday,False
ORD-4445,2025-02-04,CUST-0614,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Paid Social,Mobile,Southwest,No,,2,February,6,Tuesday,False
ORD-6211,2025-02-18,CUST-1195,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Tablet,Northeast,No,,2,February,8,Tuesday,False
ORD-2317,2025-01-14,CUST-1904,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Paid Social,Desktop,West,No,,1,January,3,Tuesday,False
ORD-8569,2025-03-12,CUST-0164,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Southwest,No,,3,March,11,Wednesday,False
ORD-4310,2025-02-03,CUST-1794,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Paid Social,Mobile,West,No,,2,February,6,Monday,False
ORD-5507,2025-02-13,CUST-0063,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Paid Social,Mobile,Southwest,No,,2,February,7,Thursday,False
ORD-10255,2025-03-27,CUST-0767,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Desktop,West,No,,3,March,13,Thursday,False
ORD-5356,2025-02-12,CUST-0916,New,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Desktop,Northeast,Yes,Wrong size,2,February,7,Wednesday,True
ORD-1307,2025-01-03,CUST-0546,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Southeast,No,,1,January,1,Friday,False
ORD-8741,2025-03-14,CUST-1666,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Referral,Desktop,Midwest,Yes,Not as described,3,March,11,Friday,True
ORD-9945,2025-03-25,CUST-1816,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Referral,Desktop,West,No,,3,March,13,Tuesday,False
ORD-9169,2025-03-18,CUST-0572,Returning,Ribbed Beanie,Apparel,22.0,1,22.0,Paid Social,Desktop,West,No,,3,March,12,Tuesday,False
ORD-1976,2025-01-10,CUST-1436,New,Leather Card Wallet,Accessories,25.0,1,25.0,Email,Desktop,Northeast,No,,1,January,2,Friday,False
ORD-10223,2025-03-27,CUST-2256,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Paid Social,Desktop,Midwest,Yes,Defective,3,March,13,Thursday,True
ORD-6424,2025-02-20,CUST-2131,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Mobile,Southeast,Yes,Wrong size,2,February,8,Thursday,True
ORD-8743,2025-03-14,CUST-0275,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Organic Search,Mobile,Southwest,No,,3,March,11,Friday,False
ORD-1923,2025-01-09,CUST-2248,New,Leather Card Wallet,Accessories,25.0,1,25.0,Referral,Mobile,Northeast,No,,1,January,2,Thursday,False
ORD-4058,2025-01-31,CUST-0073,Returning,Ribbed Beanie,Apparel,22.0,1,22.0,Paid Social,Mobile,West,No,,1,January,5,Friday,False
ORD-9251,2025-03-18,CUST-0349,Returning,Leather Card Wallet,Accessories,25.0,2,50.0,Email,Desktop,Southwest,No,,3,March,12,Tuesday,False
ORD-8397,2025-03-11,CUST-1924,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Direct,Mobile,Southwest,No,,3,March,11,Tuesday,False
ORD-5132,2025-02-10,CUST-0754,Returning,Woven Market Tote,Accessories,18.0,2,36.0,Paid Social,Desktop,Southeast,No,,2,February,7,Monday,False
ORD-7488,2025-03-03,CUST-2044,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Organic Search,Desktop,Southwest,No,,3,March,10,Monday,False
ORD-6057,2025-02-17,CUST-0364,Returning,Ribbed Beanie,Apparel,22.0,1,22.0,Organic Search,Tablet,West,Yes,Defective,2,February,8,Monday,True
ORD-8550,2025-03-12,CUST-2412,New,Woven Market Tote,Accessories,18.0,2,36.0,Email,Mobile,West,No,,3,March,11,Wednesday,False
ORD-2430,2025-01-15,CUST-0766,Returning,Woven Market Tote,Accessories,18.0,1,18.0,Organic Search,Desktop,Midwest,No,,1,January,3,Wednesday,False
ORD-7847,2025-03-06,CUST-0693,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,3,75.0,Direct,Mobile,Southeast,No,,3,March,10,Thursday,False
ORD-5570,2025-02-13,CUST-0835,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Direct,Mobile,Southeast,No,,2,February,7,Thursday,False
ORD-4611,2025-02-05,CUST-2002,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Email,Tablet,Midwest,No,,2,February,6,Wednesday,False
ORD-7894,2025-03-06,CUST-0738,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Email,Desktop,Southeast,Yes,Wrong size,3,March,10,Thursday,True
ORD-3027,2025-01-21,CUST-2475,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Paid Social,Mobile,Southeast,Yes,Wrong size,1,January,4,Tuesday,True
ORD-7632,2025-03-04,CUST-1706,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Direct,Mobile,West,No,,3,March,10,Tuesday,False
ORD-2128,2025-01-12,CUST-0542,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Paid Social,Mobile,Northeast,No,,1,January,2,Sunday,False
ORD-3485,2025-01-25,CUST-0446,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Desktop,West,Yes,Defective,1,January,4,Saturday,True
ORD-8655,2025-03-13,CUST-0761,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Direct,Desktop,Northeast,Yes,Defective,3,March,11,Thursday,True
ORD-8674,2025-03-13,CUST-2040,New,Leather Card Wallet,Accessories,25.0,2,50.0,Referral,Desktop,Northeast,No,,3,March,11,Thursday,False
ORD-3109,2025-01-21,CUST-2342,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Desktop,West,No,,1,January,4,Tuesday,False
ORD-8112,2025-03-08,CUST-0171,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Organic Search,Mobile,Midwest,No,,3,March,10,Saturday,False
ORD-2656,2025-01-17,CUST-0930,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Organic Search,Tablet,Southeast,No,,1,January,3,Friday,False
ORD-7042,2025-02-26,CUST-0724,Returning,Leather Card Wallet,Accessories,25.0,2,50.0,Email,Desktop,Southeast,No,,2,February,9,Wednesday,False
ORD-6448,2025-02-20,CUST-2298,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Paid Social,Tablet,West,No,,2,February,8,Thursday,False
ORD-1223,2025-01-02,CUST-0255,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Direct,Mobile,Southwest,No,,1,January,1,Thursday,False
ORD-6089,2025-02-17,CUST-1973,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Paid Social,Mobile,Southeast,No,,2,February,8,Monday,False
ORD-2357,2025-01-14,CUST-0706,Returning,French Press Mug,Home & Kitchen,20.0,2,40.0,Paid Social,Desktop,Southwest,No,,1,January,3,Tuesday,False
ORD-5500,2025-02-13,CUST-1148,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Direct,Mobile,Southwest,No,,2,February,7,Thursday,False
ORD-8625,2025-03-13,CUST-2431,New,Leather Card Wallet,Accessories,25.0,2,50.0,Paid Social,Mobile,Midwest,No,,3,March,11,Thursday,False
ORD-3839,2025-01-29,CUST-0236,Returning,Ribbed Beanie,Apparel,22.0,1,22.0,Paid Social,Desktop,West,Yes,Wrong size,1,January,5,Wednesday,True
ORD-2393,2025-01-14,CUST-1155,New,French Press Mug,Home & Kitchen,20.0,2,40.0,Referral,Desktop,Southwest,No,,1,January,3,Tuesday,False
ORD-3972,2025-01-30,CUST-2116,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Referral,Mobile,Southwest,No,,1,January,5,Thursday,False
ORD-7809,2025-03-05,CUST-1883,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Email,Desktop,Southeast,No,,3,March,10,Wednesday,False
ORD-6845,2025-02-25,CUST-1736,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,Northeast,No,,2,February,9,Tuesday,False
ORD-3586,2025-01-26,CUST-0612,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Northeast,No,,1,January,4,Sunday,False
ORD-4316,2025-02-03,CUST-1670,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Paid Social,Desktop,Midwest,Yes,Changed mind,2,February,6,Monday,True
ORD-3011,2025-01-21,CUST-1155,New,French Press Mug,Home & Kitchen,20.0,2,40.0,Organic Search,Desktop,Northeast,No,,1,January,4,Tuesday,False
ORD-4432,2025-02-04,CUST-2449,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Referral,Mobile,West,No,,2,February,6,Tuesday,False
ORD-4747,2025-02-06,CUST-1541,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,Southwest,No,,2,February,6,Thursday,False
ORD-5083,2025-02-10,CUST-0682,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Desktop,Southeast,No,,2,February,7,Monday,False
ORD-7733,2025-03-05,CUST-0527,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Desktop,Northeast,No,,3,March,10,Wednesday,False
ORD-3284,2025-01-23,CUST-1465,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Tablet,Southeast,No,,1,January,4,Thursday,False
ORD-5853,2025-02-15,CUST-0701,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Organic Search,Mobile,Midwest,No,,2,February,7,Saturday,False
ORD-7420,2025-03-02,CUST-1391,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Email,Mobile,Northeast,No,,3,March,9,Sunday,False
ORD-8764,2025-03-14,CUST-1866,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Direct,Desktop,Southeast,No,,3,March,11,Friday,False
ORD-7658,2025-03-04,CUST-2455,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,Southeast,No,,3,March,10,Tuesday,False
ORD-8670,2025-03-13,CUST-0167,Returning,Merino Crew Sweater,Apparel,69.0,2,138.0,Email,Mobile,West,Yes,Defective,3,March,11,Thursday,True
ORD-3071,2025-01-21,CUST-1004,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Referral,Mobile,Southwest,No,,1,January,4,Tuesday,False
ORD-5817,2025-02-15,CUST-1048,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Mobile,West,Yes,Changed mind,2,February,7,Saturday,True
ORD-9324,2025-03-19,CUST-1965,New,Leather Card Wallet,Accessories,25.0,2,50.0,Paid Social,Mobile,Southeast,No,,3,March,12,Wednesday,False
ORD-1637,2025-01-07,CUST-0852,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Desktop,West,No,,1,January,2,Tuesday,False
ORD-2337,2025-01-14,CUST-1339,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Mobile,Midwest,No,,1,January,3,Tuesday,False
ORD-5359,2025-02-12,CUST-1748,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Southeast,No,,2,February,7,Wednesday,False
ORD-6419,2025-02-20,CUST-2393,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,West,No,,2,February,8,Thursday,False
ORD-1676,2025-01-07,CUST-0527,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,Northeast,No,,1,January,2,Tuesday,False
ORD-1427,2025-01-04,CUST-1958,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,3,75.0,Direct,Mobile,Southwest,No,,1,January,1,Saturday,False
ORD-3771,2025-01-28,CUST-0460,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Tablet,Northeast,Yes,Not as described,1,January,5,Tuesday,True
ORD-5152,2025-02-10,CUST-2481,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Desktop,Northeast,No,,2,February,7,Monday,False
ORD-3106,2025-01-21,CUST-0985,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Referral,Mobile,Northeast,Yes,Not as described,1,January,4,Tuesday,True
ORD-4689,2025-02-06,CUST-0687,Returning,Woven Market Tote,Accessories,18.0,1,18.0,Direct,Mobile,Southwest,No,,2,February,6,Thursday,False
ORD-9721,2025-03-22,CUST-0582,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Desktop,Northeast,No,,3,March,12,Saturday,False
ORD-10375,2025-03-28,CUST-1428,New,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Desktop,Southwest,No,,3,March,13,Friday,False
ORD-5596,2025-02-13,CUST-1160,New,Ribbed Beanie,Apparel,22.0,2,44.0,Organic Search,Mobile,Northeast,No,,2,February,7,Thursday,False
ORD-1132,2025-01-02,CUST-1516,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,3,48.0,Email,Desktop,Northeast,No,,1,January,1,Thursday,False
ORD-5498,2025-02-13,CUST-2080,New,Leather Card Wallet,Accessories,25.0,2,50.0,Email,Desktop,West,No,,2,February,7,Thursday,False
ORD-5494,2025-02-13,CUST-0660,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Direct,Mobile,Midwest,No,,2,February,7,Thursday,False
ORD-3081,2025-01-21,CUST-1278,New,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Mobile,Northeast,No,,1,January,4,Tuesday,False
ORD-9383,2025-03-20,CUST-0008,Returning,Linen Joggers - Slate,Apparel,32.0,2,64.0,Referral,Mobile,Southwest,No,,3,March,12,Thursday,False
ORD-3048,2025-01-21,CUST-0785,Returning,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Organic Search,Tablet,Northeast,No,,1,January,4,Tuesday,False
ORD-8413,2025-03-11,CUST-2081,New,Leather Card Wallet,Accessories,25.0,1,25.0,Email,Desktop,Southeast,No,,3,March,11,Tuesday,False
ORD-7412,2025-03-02,CUST-2050,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Email,Desktop,Southeast,No,,3,March,9,Sunday,False
ORD-8256,2025-03-10,CUST-0637,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Email,Mobile,Midwest,Yes,Changed mind,3,March,11,Monday,True
ORD-3394,2025-01-24,CUST-0651,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Email,Mobile,Southwest,No,,1,January,4,Friday,False
ORD-1368,2025-01-04,CUST-0910,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Mobile,Southwest,No,,1,January,1,Saturday,False
ORD-5014,2025-02-10,CUST-0915,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Paid Social,Mobile,Southeast,No,,2,February,7,Monday,False
ORD-5511,2025-02-13,CUST-1418,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Paid Social,Mobile,West,No,,2,February,7,Thursday,False
ORD-2687,2025-01-17,CUST-1410,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Desktop,Southeast,Yes,Wrong size,1,January,3,Friday,True
ORD-1598,2025-01-07,CUST-1655,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Referral,Mobile,Midwest,No,,1,January,2,Tuesday,False
ORD-8344,2025-03-11,CUST-1419,New,Canvas Weekender Bag,Accessories,59.99,2,119.98,Paid Social,Mobile,Southeast,No,,3,March,11,Tuesday,False
ORD-6819,2025-02-24,CUST-0166,Returning,Woven Market Tote,Accessories,18.0,1,18.0,Organic Search,Tablet,Northeast,No,,2,February,9,Monday,False
ORD-6410,2025-02-20,CUST-0224,Returning,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Desktop,Midwest,No,,2,February,8,Thursday,False
ORD-1929,2025-01-10,CUST-1448,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Organic Search,Mobile,Northeast,No,,1,January,2,Friday,False
ORD-8976,2025-03-16,CUST-2167,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,Southwest,No,,3,March,11,Sunday,False
ORD-6155,2025-02-18,CUST-2276,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Mobile,Midwest,No,,2,February,8,Tuesday,False
ORD-2496,2025-01-15,CUST-1958,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Desktop,Southwest,No,,1,January,3,Wednesday,False
ORD-1536,2025-01-06,CUST-0996,New,Canvas Weekender Bag,Accessories,59.99,2,119.98,Paid Social,Desktop,West,No,,1,January,2,Monday,False
ORD-4431,2025-02-04,CUST-1271,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Paid Social,Mobile,Midwest,No,,2,February,6,Tuesday,False
ORD-6187,2025-02-18,CUST-1200,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Direct,Desktop,Midwest,No,,2,February,8,Tuesday,False
ORD-8610,2025-03-13,CUST-1567,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Mobile,Southeast,No,,3,March,11,Thursday,False
ORD-7208,2025-02-28,CUST-1584,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Referral,Mobile,West,No,,2,February,9,Friday,False
ORD-5573,2025-02-13,CUST-1767,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,3,75.0,Paid Social,Mobile,Northeast,No,,2,February,7,Thursday,False
ORD-2383,2025-01-14,CUST-0088,Returning,Woven Market Tote,Accessories,18.0,2,36.0,Paid Social,Mobile,Southwest,No,,1,January,3,Tuesday,False
ORD-2832,2025-01-19,CUST-0231,Returning,Brass Key Hook,Home & Kitchen,14.0,3,42.0,Paid Social,Mobile,Midwest,No,,1,January,3,Sunday,False
ORD-8972,2025-03-16,CUST-0501,Returning,Woven Market Tote,Accessories,18.0,2,36.0,Paid Social,Mobile,West,No,,3,March,11,Sunday,False
ORD-2934,2025-01-20,CUST-0188,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Email,Mobile,Southeast,No,,1,January,4,Monday,False
ORD-3375,2025-01-24,CUST-0687,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Email,Desktop,West,No,,1,January,4,Friday,False
ORD-4387,2025-02-03,CUST-1554,New,Leather Card Wallet,Accessories,25.0,2,50.0,Direct,Desktop,Southwest,No,,2,February,6,Monday,False
ORD-3078,2025-01-21,CUST-1719,New,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Organic Search,Mobile,Northeast,No,,1,January,4,Tuesday,False
ORD-9710,2025-03-22,CUST-2064,New,Ribbed Beanie,Apparel,22.0,1,22.0,Direct,Desktop,Southeast,Yes,Not as described,3,March,12,Saturday,True
ORD-7882,2025-03-06,CUST-0646,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Desktop,Southeast,No,,3,March,10,Thursday,False
ORD-2972,2025-01-20,CUST-1350,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Mobile,Northeast,No,,1,January,4,Monday,False
ORD-8360,2025-03-11,CUST-0723,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Paid Social,Desktop,West,No,,3,March,11,Tuesday,False
ORD-1322,2025-01-03,CUST-0297,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Referral,Mobile,Midwest,No,,1,January,1,Friday,False
ORD-6252,2025-02-19,CUST-1930,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Organic Search,Desktop,West,No,,2,February,8,Wednesday,False
ORD-2082,2025-01-11,CUST-0493,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Desktop,Southwest,No,,1,January,2,Saturday,False
ORD-2304,2025-01-14,CUST-0976,New,Brass Key Hook,Home & Kitchen,14.0,2,28.0,Organic Search,Mobile,Northeast,No,,1,January,3,Tuesday,False
ORD-9443,2025-03-20,CUST-1914,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Direct,Mobile,Midwest,No,,3,March,12,Thursday,False
ORD-3123,2025-01-21,CUST-1534,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Organic Search,Mobile,West,No,,1,January,4,Tuesday,False
ORD-7195,2025-02-28,CUST-1037,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Referral,Mobile,West,No,,2,February,9,Friday,False
ORD-3960,2025-01-30,CUST-2177,New,Linen Joggers - Slate,Apparel,32.0,3,96.0,Email,Mobile,Southwest,Yes,Defective,1,January,5,Thursday,True
ORD-5884,2025-02-15,CUST-1177,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Paid Social,Tablet,Northeast,No,,2,February,7,Saturday,False
ORD-3329,2025-01-23,CUST-0128,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Paid Social,Mobile,Southwest,No,,1,January,4,Thursday,False
ORD-8695,2025-03-13,CUST-0460,Returning,Canvas Weekender Bag,Accessories,59.99,3,179.97,Direct,Mobile,Southwest,No,,3,March,11,Thursday,False
ORD-3926,2025-01-29,CUST-0840,New,Leather Card Wallet,Accessories,25.0,1,25.0,Email,Mobile,Northeast,No,,1,January,5,Wednesday,False
ORD-2949,2025-01-20,CUST-2090,New,Leather Card Wallet,Accessories,25.0,2,50.0,Referral,Mobile,Southeast,Yes,Changed mind,1,January,4,Monday,True
ORD-7979,2025-03-07,CUST-1048,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Email,Desktop,Northeast,No,,3,March,10,Friday,False
ORD-2373,2025-01-14,CUST-0368,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Mobile,Southeast,No,,1,January,3,Tuesday,False
ORD-1250,2025-01-03,CUST-0695,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Desktop,Midwest,Yes,Defective,1,January,1,Friday,True
ORD-4967,2025-02-09,CUST-2123,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Paid Social,Desktop,West,No,,2,February,6,Sunday,False
ORD-10511,2025-03-30,CUST-0506,Returning,French Press Mug,Home & Kitchen,20.0,2,40.0,Email,Desktop,Southeast,No,,3,March,13,Sunday,False
ORD-8212,2025-03-10,CUST-2160,New,French Press Mug,Home & Kitchen,20.0,2,40.0,Organic Search,Mobile,Northeast,No,,3,March,11,Monday,False
ORD-5167,2025-02-10,CUST-0501,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Email,Mobile,Southwest,No,,2,February,7,Monday,False
ORD-10129,2025-03-26,CUST-1188,New,Woven Market Tote,Accessories,18.0,3,54.0,Paid Social,Desktop,West,No,,3,March,13,Wednesday,False
ORD-9733,2025-03-23,CUST-1880,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Organic Search,Desktop,West,No,,3,March,12,Sunday,False
ORD-6282,2025-02-19,CUST-0217,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Paid Social,Mobile,Northeast,No,,2,February,8,Wednesday,False
ORD-7641,2025-03-04,CUST-0866,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Email,Mobile,Southwest,No,,3,March,10,Tuesday,False
ORD-5825,2025-02-15,CUST-0045,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Direct,Mobile,Southwest,Yes,Changed mind,2,February,7,Saturday,True
ORD-9310,2025-03-19,CUST-0572,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Direct,Mobile,Southeast,No,,3,March,12,Wednesday,False
ORD-2876,2025-01-19,CUST-0581,Returning,Ribbed Beanie,Apparel,22.0,2,44.0,Direct,Desktop,Midwest,No,,1,January,3,Sunday,False
