order_id,order_date,customer_id,customer_type,product_name,category,unit_price,quantity,revenue,channel,device,region,returned,return_reason
ORD-9153,2025-03-18,CUST-0624,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Direct,Mobile,Midwest,No,
ORD-7821,2025-03-06,CUST-2022,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Tablet,Southwest,Yes,Changed mind
ORD-1310,2025-01-03,CUST-0761,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Email,Desktop,Southeast,Yes,Wrong size
ORD-4719,2025-02-06,CUST-0008,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,3,75.0,Organic Search,Mobile,West,No,
ORD-8964,2025-03-16,CUST-1745,New,Brass Key Hook,Home & Kitchen,14.0,2,28.0,Organic Search,Mobile,Northeast,Yes,Wrong size
ORD-6803,2025-02-24,CUST-1025,New,Merino Crew Sweater,Apparel,69.0,2,138.0,Organic Search,Tablet,Southeast,No,
ORD-5737,2025-02-14,CUST-1385,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Email,Mobile,Southwest,No,
ORD-3382,2025-01-24,CUST-2152,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Mobile,Southwest,No,
ORD-7804,2025-03-05,CUST-1334,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Referral,Mobile,Southeast,Yes,Changed mind
ORD-1960,2025-01-10,CUST-1168,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Midwest,No,
ORD-8392,2025-03-11,CUST-1195,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Paid Social,Desktop,Midwest,No,
ORD-8389,2025-03-11,CUST-0143,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Email,Tablet,Midwest,Yes,Changed mind
ORD-4929,2025-02-08,CUST-0031,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Direct,Desktop,Midwest,No,
ORD-8248,2025-03-10,CUST-0767,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Organic Search,Desktop,Northeast,No,
ORD-1104,2025-01-01,CUST-1373,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Paid Social,Tablet,Midwest,No,
ORD-9836,2025-03-24,CUST-2200,New,Woven Market Tote,Accessories,18.0,1,18.0,Email,Desktop,Midwest,No,
ORD-2778,2025-01-18,CUST-0016,Returning,Leather Card Wallet,Accessories,25.0,2,50.0,Email,Mobile,Southwest,Yes,Wrong size
ORD-10653,2025-03-31,CUST-1299,New,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Organic Search,Mobile,Southwest,No,
ORD-2069,2025-01-11,CUST-1115,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Paid Social,Tablet,Southeast,Yes,Wrong size
ORD-2845,2025-01-19,CUST-0409,Returning,Oversized Linen Tee,Apparel,24.0,2,48.0,Email,Desktop,Southeast,No,
ORD-5077,2025-02-10,CUST-0890,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Desktop,Northeast,Yes,Defective
ORD-6701,2025-02-23,CUST-1940,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Desktop,Southeast,No,
ORD-4727,2025-02-06,CUST-2329,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Mobile,Southeast,No,
ORD-5868,2025-02-15,CUST-1400,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Paid Social,Mobile,Midwest,No,
ORD-1896,2025-01-09,CUST-1425,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Direct,Mobile,Northeast,No,
ORD-3509,2025-01-25,CUST-2321,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Direct,Desktop,Southeast,No,
ORD-4276,2025-02-02,CUST-2004,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Organic Search,Desktop,West,No,
ORD-1350,2025-01-04,CUST-2371,New,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Desktop,Southeast,No,
ORD-3908,2025-01-29,CUST-1644,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Desktop,West,No,
ORD-5219,2025-02-11,CUST-0097,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Email,Desktop,Northeast,No,
ORD-9305,2025-03-19,CUST-1599,New,Woven Market Tote,Accessories,18.0,2,36.0,Email,Desktop,Midwest,No,
ORD-10649,2025-03-31,CUST-1252,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Paid Social,Desktop,Midwest,No,
ORD-4712,2025-02-06,CUST-0695,Returning,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Organic Search,Desktop,Southeast,Yes,Not as described
ORD-4598,2025-02-05,CUST-2261,New,Linen Joggers - Slate,Apparel,32.0,3,96.0,Organic Search,Desktop,Southeast,No,
ORD-9347,2025-03-19,CUST-1008,New,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Email,Mobile,West,No,
ORD-4668,2025-02-06,CUST-1564,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Paid Social,Desktop,Midwest,No,
ORD-3713,2025-01-27,CUST-1573,New,Leather Card Wallet,Accessories,25.0,1,25.0,Direct,Mobile,Southeast,No,
ORD-2335,2025-01-14,CUST-0255,Returning,Woven Market Tote,Accessories,18.0,1,18.0,Organic Search,Tablet,Southwest,No,
ORD-8069,2025-03-08,CUST-1630,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Direct,Mobile,Southwest,No,
ORD-8220,2025-03-10,CUST-2114,New,Ribbed Beanie,Apparel,22.0,1,22.0,Email,Mobile,West,No,
ORD-2026,2025-01-10,CUST-0815,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Referral,Desktop,West,No,
ORD-9777,2025-03-23,CUST-0893,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Organic Search,Mobile,Southeast,No,
ORD-5639,2025-02-14,CUST-0550,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Desktop,Southeast,No,
ORD-1893,2025-01-09,CUST-0555,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Organic Search,Mobile,Southeast,No,
ORD-6764,2025-02-24,CUST-0446,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Direct,Mobile,West,No,
ORD-6817,2025-02-24,CUST-1152,New,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Mobile,Southwest,No,
ORD-4750,2025-02-07,CUST-2295,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Paid Social,Desktop,Northeast,No,
ORD-2001,2025-01-10,CUST-0395,Returning,Linen Joggers - Slate,Apparel,32.0,2,64.0,Organic Search,Mobile,West,No,
ORD-8178,2025-03-09,CUST-1412,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Mobile,Midwest,No,
ORD-3497,2025-01-25,CUST-0759,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Email,Desktop,Northeast,No,
ORD-5310,2025-02-11,CUST-1624,New,French Press Mug,Home & Kitchen,20.0,2,40.0,Paid Social,Mobile,West,No,
ORD-7762,2025-03-05,CUST-0624,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Referral,Desktop,Southeast,No,
ORD-6620,2025-02-22,CUST-0932,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Desktop,Southeast,No,
ORD-3206,2025-01-22,CUST-0599,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Paid Social,Desktop,West,Yes,Wrong size
ORD-2605,2025-01-16,CUST-0439,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Mobile,Midwest,Yes,Wrong size
ORD-2231,2025-01-13,CUST-0695,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Email,Mobile,West,No,
ORD-8615,2025-03-13,CUST-1984,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Email,Mobile,Southwest,No,
ORD-3871,2025-01-29,CUST-1508,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Paid Social,Mobile,West,No,
ORD-8057,2025-03-08,CUST-1993,New,Ribbed Beanie,Apparel,22.0,1,22.0,Organic Search,Mobile,Southeast,No,
ORD-1963,2025-01-10,CUST-2341,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Midwest,No,
ORD-2132,2025-01-12,CUST-1344,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Desktop,Southeast,No,
ORD-1053,2025-01-01,CUST-2424,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Paid Social,Desktop,Southwest,No,
ORD-10063,2025-03-25,CUST-1040,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Direct,Mobile,Midwest,No,
ORD-8840,2025-03-15,CUST-0553,Returning,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Organic Search,Mobile,West,No,
ORD-6204,2025-02-18,CUST-2268,New,Woven Market Tote,Accessories,18.0,2,36.0,Paid Social,Mobile,Midwest,No,
ORD-8989,2025-03-16,CUST-0348,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Desktop,Southwest,No,
ORD-2192,2025-01-12,CUST-1068,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Email,Desktop,Southeast,No,
ORD-5313,2025-02-11,CUST-0339,Returning,Linen Joggers - Slate,Apparel,32.0,2,64.0,Referral,Desktop,Midwest,Yes,Defective
ORD-2477,2025-01-15,CUST-0078,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Midwest,No,
ORD-2455,2025-01-15,CUST-1848,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Email,Desktop,Midwest,No,
ORD-8603,2025-03-13,CUST-0244,Returning,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Paid Social,Desktop,Midwest,No,
ORD-2364,2025-01-14,CUST-1770,New,Leather Card Wallet,Accessories,25.0,2,50.0,Email,Desktop,West,No,
ORD-6069,2025-02-17,CUST-0896,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Organic Search,Desktop,Midwest,No,
ORD-2947,2025-01-20,CUST-0571,Returning,Woven Market Tote,Accessories,18.0,1,18.0,Referral,Mobile,Northeast,No,
ORD-8666,2025-03-13,CUST-2098,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Email,Desktop,Midwest,No,
ORD-5601,2025-02-13,CUST-2347,New,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Mobile,Southwest,No,
ORD-10648,2025-03-31,CUST-1691,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Desktop,West,No,
ORD-1180,2025-01-02,CUST-0611,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Mobile,Southeast,No,
ORD-2924,2025-01-20,CUST-0698,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Mobile,West,No,
ORD-5035,2025-02-10,CUST-1489,New,Leather Card Wallet,Accessories,25.0,2,50.0,Paid Social,Mobile,Midwest,No,
ORD-4805,2025-02-07,CUST-1768,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Paid Social,Desktop,Northeast,No,
ORD-7506,2025-03-03,CUST-0271,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Direct,Mobile,Midwest,No,
ORD-1439,2025-01-05,CUST-1833,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Desktop,West,No,
ORD-5092,2025-02-10,CUST-0868,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Email,Desktop,Midwest,No,
ORD-1410,2025-01-04,CUST-0243,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Direct,Tablet,Midwest,No,
ORD-6113,2025-02-17,CUST-2468,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Paid Social,Mobile,Southeast,No,
ORD-5913,2025-02-16,CUST-1622,New,Woven Market Tote,Accessories,18.0,1,18.0,Organic Search,Mobile,Northeast,No,
ORD-5403,2025-02-12,CUST-0706,Returning,Merino Crew Sweater,Apparel,69.0,2,138.0,Referral,Mobile,Southwest,No,
ORD-8124,2025-03-09,CUST-1581,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Mobile,Midwest,No,
ORD-5413,2025-02-12,CUST-0390,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Organic Search,Desktop,Southeast,No,
ORD-4688,2025-02-06,CUST-0568,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Referral,Mobile,Southeast,Yes,Changed mind
ORD-10376,2025-03-28,CUST-2200,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Referral,Mobile,Southeast,No,
ORD-9659,2025-03-22,CUST-0249,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Direct,Mobile,Southeast,No,
ORD-6401,2025-02-20,CUST-1514,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Midwest,No,
ORD-8800,2025-03-14,CUST-0058,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Direct,Mobile,Southwest,No,
ORD-5284,2025-02-11,CUST-2227,New,Stoneware Mug Set,Home & Kitchen,34.0,3,102.0,Paid Social,Mobile,Southwest,Yes,Wrong size
ORD-9533,2025-03-21,CUST-1705,New,Woven Market Tote,Accessories,18.0,1,18.0,Organic Search,Mobile,Southwest,No,
ORD-3053,2025-01-21,CUST-1432,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,Midwest,No,
ORD-9143,2025-03-18,CUST-1359,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Email,Desktop,Southeast,No,
ORD-7814,2025-03-06,CUST-2304,New,Leather Card Wallet,Accessories,25.0,2,50.0,Organic Search,Desktop,Midwest,No,
ORD-3358,2025-01-23,CUST-1574,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Organic Search,Mobile,Midwest,Yes,Defective
ORD-8914,2025-03-16,CUST-2099,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Southwest,No,
ORD-2108,2025-01-11,CUST-0339,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Referral,Mobile,Northeast,Yes,Changed mind
ORD-6565,2025-02-21,CUST-0463,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Desktop,Southwest,No,
ORD-1885,2025-01-09,CUST-0741,Returning,French Press Mug,Home & Kitchen,20.0,3,60.0,Organic Search,Desktop,Midwest,No,
ORD-6661,2025-02-23,CUST-2465,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Email,Tablet,Southwest,No,
ORD-7939,2025-03-07,CUST-0788,Returning,Woven Market Tote,Accessories,18.0,1,18.0,Referral,Mobile,Northeast,Yes,Changed mind
ORD-1809,2025-01-09,CUST-1321,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Paid Social,Mobile,Northeast,No,
ORD-5386,2025-02-12,CUST-1191,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Desktop,Southeast,No,
ORD-1704,2025-01-08,CUST-0071,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Referral,Desktop,Northeast,No,
ORD-7300,2025-03-01,CUST-0659,Returning,Canvas Weekender Bag,Accessories,59.99,2,119.98,Email,Mobile,West,No,
ORD-2113,2025-01-11,CUST-0644,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Desktop,Southeast,No,
ORD-5997,2025-02-16,CUST-2370,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Direct,Mobile,Northeast,No,
ORD-9575,2025-03-21,CUST-0552,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Tablet,Northeast,Yes,Defective
ORD-3570,2025-01-26,CUST-1391,New,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Desktop,Midwest,No,
ORD-3770,2025-01-28,CUST-0251,Returning,Linen Joggers - Slate,Apparel,32.0,2,64.0,Organic Search,Mobile,West,Yes,Not as described
ORD-5783,2025-02-14,CUST-1198,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Email,Desktop,Southeast,No,
ORD-9720,2025-03-22,CUST-1932,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Northeast,No,
ORD-6784,2025-02-24,CUST-0605,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Tablet,Southeast,No,
ORD-4434,2025-02-04,CUST-0374,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Mobile,Southwest,No,
ORD-1991,2025-01-10,CUST-2433,New,Woven Market Tote,Accessories,18.0,1,18.0,Email,Desktop,Southwest,No,
ORD-3977,2025-01-30,CUST-0767,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Desktop,West,No,
ORD-1799,2025-01-09,CUST-2059,New,Woven Market Tote,Accessories,18.0,2,36.0,Referral,Mobile,Northeast,No,
ORD-7621,2025-03-04,CUST-0664,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Desktop,Northeast,Yes,Not as described
ORD-1641,2025-01-07,CUST-1230,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Desktop,West,No,
ORD-8927,2025-03-16,CUST-0656,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Southwest,No,
ORD-8146,2025-03-09,CUST-1901,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Direct,Mobile,Midwest,No,
ORD-10492,2025-03-29,CUST-1725,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Mobile,Southwest,No,
ORD-3262,2025-01-23,CUST-1308,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Paid Social,Desktop,Midwest,No,
ORD-10595,2025-03-31,CUST-0157,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Mobile,Southeast,No,
ORD-9052,2025-03-17,CUST-0249,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Southwest,No,
ORD-4997,2025-02-09,CUST-1485,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Referral,Mobile,Northeast,No,
ORD-9385,2025-03-20,CUST-0691,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Desktop,Southeast,No,
ORD-5545,2025-02-13,CUST-0986,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Email,Mobile,Southwest,No,
ORD-8795,2025-03-14,CUST-1098,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Referral,Mobile,Southeast,No,
ORD-4355,2025-02-03,CUST-0409,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Tablet,Midwest,No,
ORD-3536,2025-01-25,CUST-0183,Returning,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Mobile,Southeast,No,
ORD-9737,2025-03-23,CUST-0128,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Paid Social,Desktop,Northeast,No,
ORD-2766,2025-01-18,CUST-0938,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Organic Search,Mobile,West,No,
ORD-8246,2025-03-10,CUST-0052,Returning,Woven Market Tote,Accessories,18.0,3,54.0,Referral,Mobile,Northeast,No,
ORD-4457,2025-02-04,CUST-1786,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Desktop,Southwest,Yes,Not as described
ORD-7270,2025-03-01,CUST-0391,Returning,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Paid Social,Desktop,Northeast,No,
ORD-9118,2025-03-17,CUST-0644,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Direct,Mobile,Southwest,No,
ORD-5575,2025-02-13,CUST-0947,New,Leather Card Wallet,Accessories,25.0,3,75.0,Email,Mobile,Southwest,No,
ORD-6166,2025-02-18,CUST-1462,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Paid Social,Mobile,Southeast,No,
ORD-8891,2025-03-15,CUST-1243,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Referral,Mobile,Midwest,No,
ORD-7852,2025-03-06,CUST-1620,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,3,75.0,Direct,Desktop,Southeast,No,
ORD-7989,2025-03-07,CUST-0797,Returning,Oversized Linen Tee,Apparel,24.0,3,72.0,Direct,Desktop,Midwest,No,
ORD-4438,2025-02-04,CUST-1979,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Desktop,Southeast,No,
ORD-9474,2025-03-20,CUST-2118,New,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Mobile,Southeast,No,
ORD-9498,2025-03-20,CUST-1230,New,French Press Mug,Home & Kitchen,20.0,2,40.0,Paid Social,Desktop,Midwest,No,
ORD-3993,2025-01-30,CUST-0552,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,West,Yes,Wrong size
ORD-3257,2025-01-23,CUST-1830,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Paid Social,Mobile,Southeast,Yes,Changed mind
ORD-6704,2025-02-23,CUST-1015,New,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Mobile,Northeast,Yes,Changed mind
ORD-6281,2025-02-19,CUST-0364,Returning,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Email,Desktop,Northeast,No,
ORD-6754,2025-02-24,CUST-0277,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Email,Desktop,Midwest,No,
ORD-3094,2025-01-21,CUST-0339,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Tablet,Southwest,No,
ORD-7639,2025-03-04,CUST-0274,Returning,Brass Key Hook,Home & Kitchen,14.0,2,28.0,Referral,Mobile,Midwest,No,
ORD-8204,2025-03-09,CUST-0272,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Referral,Desktop,Northeast,No,
ORD-8564,2025-03-12,CUST-1005,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Direct,Desktop,Southwest,No,
ORD-1524,2025-01-06,CUST-1503,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Midwest,No,
ORD-2457,2025-01-15,CUST-0353,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Paid Social,Mobile,Southeast,No,
ORD-2946,2025-01-20,CUST-1598,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Direct,Mobile,Southwest,No,
ORD-7962,2025-03-07,CUST-1800,New,Canvas Weekender Bag,Accessories,59.99,2,119.98,Email,Desktop,Midwest,No,
ORD-6284,2025-02-19,CUST-1142,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Direct,Desktop,Midwest,No,
ORD-5554,2025-02-13,CUST-0094,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Desktop,Midwest,No,
ORD-10205,2025-03-27,CUST-1759,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Referral,Desktop,Southeast,No,
ORD-9082,2025-03-17,CUST-1678,New,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Tablet,Midwest,No,
ORD-7957,2025-03-07,CUST-0254,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Desktop,Southeast,No,
ORD-4401,2025-02-03,CUST-1393,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Mobile,Midwest,No,
ORD-8903,2025-03-15,CUST-1984,New,Ribbed Beanie,Apparel,22.0,2,44.0,Organic Search,Desktop,Northeast,No,
ORD-1332,2025-01-03,CUST-0400,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Direct,Tablet,Northeast,No,
ORD-3706,2025-01-27,CUST-2470,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Referral,Mobile,Southeast,No,
ORD-2137,2025-01-12,CUST-2391,New,French Press Mug,Home & Kitchen,20.0,2,40.0,Email,Desktop,Northeast,No,
ORD-7775,2025-03-05,CUST-1502,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Northeast,No,
ORD-7030,2025-02-26,CUST-0430,Returning,Woven Market Tote,Accessories,18.0,2,36.0,Paid Social,Desktop,Northeast,No,
ORD-5883,2025-02-15,CUST-1817,New,Ribbed Beanie,Apparel,22.0,1,22.0,Organic Search,Mobile,Southwest,Yes,Defective
ORD-9528,2025-03-21,CUST-1628,New,Oversized Linen Tee,Apparel,24.0,3,72.0,Email,Desktop,Midwest,No,
ORD-8930,2025-03-16,CUST-1774,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Email,Mobile,Southwest,No,
ORD-2025,2025-01-10,CUST-0820,New,Canvas Weekender Bag,Accessories,59.99,2,119.98,Organic Search,Mobile,Northeast,No,
ORD-1581,2025-01-06,CUST-0465,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Mobile,West,No,
ORD-8455,2025-03-12,CUST-1931,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Organic Search,Tablet,West,No,
ORD-3304,2025-01-23,CUST-1521,New,Woven Market Tote,Accessories,18.0,2,36.0,Paid Social,Desktop,Midwest,No,
ORD-7281,2025-03-01,CUST-1776,New,Woven Market Tote,Accessories,18.0,2,36.0,Referral,Mobile,West,No,
ORD-1438,2025-01-05,CUST-0347,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Email,Desktop,West,No,
ORD-9111,2025-03-17,CUST-0349,Returning,Leather Card Wallet,Accessories,25.0,2,50.0,Direct,Mobile,Southeast,No,
ORD-5489,2025-02-13,CUST-1901,New,French Press Mug,Home & Kitchen,20.0,2,40.0,Organic Search,Desktop,Northeast,No,
ORD-1804,2025-01-09,CUST-2149,New,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Mobile,Northeast,Yes,Wrong size
ORD-5412,2025-02-12,CUST-0297,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Mobile,Southeast,No,
ORD-7666,2025-03-04,CUST-1111,New,French Press Mug,Home & Kitchen,20.0,2,40.0,Direct,Desktop,Southwest,No,
ORD-9596,2025-03-21,CUST-0465,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Referral,Mobile,Southwest,No,
ORD-7464,2025-03-03,CUST-0493,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Organic Search,Mobile,West,No,
ORD-4320,2025-02-03,CUST-0197,Returning,Leather Card Wallet,Accessories,25.0,2,50.0,Email,Desktop,Southwest,No,
ORD-7761,2025-03-05,CUST-2214,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Organic Search,Tablet,West,No,
ORD-6795,2025-02-24,CUST-0446,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Desktop,West,No,
ORD-5099,2025-02-10,CUST-0646,Returning,French Press Mug,Home & Kitchen,20.0,2,40.0,Organic Search,Tablet,Midwest,No,
ORD-9995,2025-03-25,CUST-2040,New,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Desktop,Midwest,No,
ORD-1148,2025-01-02,CUST-1720,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Referral,Mobile,Southeast,No,
